Date,Open,High,Low,Close,Adj Close,Volume
2009-10-16,1.635911,1.635911,1.635911,1.635911,1.635911,0
2009-10-19,1.639989,1.642630,1.639801,1.640608,1.640608,0
2009-10-20,1.638297,1.639102,1.637197,1.638002,1.638002,0
2009-10-21,1.661433,1.662593,1.660799,1.660881,1.660881,0
2009-10-22,1.661406,1.663395,1.661406,1.663395,1.663395,0
2009-10-23,1.631108,1.631108,1.631108,1.631108,1.631108,0
2009-10-26,1.628399,1.639640,1.625408,1.629992,1.629992,0
2009-10-27,1.629381,1.643899,1.628797,1.639989,1.639989,0
2009-10-28,1.640393,1.646389,1.629195,1.637599,1.637599,0
2009-10-29,1.637787,1.660440,1.634441,1.656287,1.656287,0
2009-10-30,1.656315,1.657990,1.641309,1.644791,1.644791,0
2009-11-02,1.641524,1.647989,1.633213,1.639532,1.639532,0
2009-11-03,1.639613,1.644602,1.626519,1.642603,1.642603,0
2009-11-04,1.642171,1.659641,1.640393,1.655794,1.655794,0
2009-11-05,1.655410,1.663395,1.646904,1.657495,1.657495,0
2009-11-06,1.657523,1.663202,1.652565,1.662013,1.662013,0
2009-11-09,1.662593,1.684409,1.662013,1.677993,1.677993,0
2009-11-10,1.677909,1.679064,1.660495,1.673612,1.673612,0
2009-11-11,1.674649,1.678387,1.653795,1.657495,1.657495,0
2009-11-12,1.658292,1.662759,1.652101,1.658705,1.658705,0
2009-11-13,1.658787,1.670397,1.657880,1.667500,1.667500,0
2009-11-16,1.673556,1.687792,1.667334,1.683899,1.683899,0
2009-11-17,1.683813,1.687393,1.676109,1.682397,1.682397,0
2009-11-18,1.682142,1.684608,1.671989,1.674060,1.674060,0
2009-11-19,1.674088,1.674285,1.661406,1.665612,1.665612,0
2009-11-20,1.665640,1.667612,1.646389,1.652101,1.652101,0
2009-11-23,1.650710,1.664697,1.650192,1.660909,1.660909,0
2009-11-24,1.660192,1.660495,1.650192,1.658430,1.658430,0
2009-11-25,1.658595,1.674537,1.658595,1.670509,1.670509,0
2009-11-26,1.670341,1.672744,1.642441,1.643601,1.643601,0
2009-11-27,1.644007,1.650792,1.628399,1.650792,1.650792,0
2009-11-30,1.649403,1.659448,1.638485,1.645793,1.645793,0
2009-12-01,1.645603,1.664808,1.639909,1.662593,1.662593,0
2009-12-02,1.662372,1.669588,1.655300,1.666056,1.666056,0
2009-12-03,1.666472,1.672213,1.653193,1.655931,1.655931,0
2009-12-04,1.655711,1.666694,1.642630,1.648288,1.648288,0
2009-12-07,1.647501,1.651800,1.631800,1.646578,1.646578,0
2009-12-08,1.645982,1.647908,1.622797,1.624907,1.624907,0
2009-12-09,1.624907,1.636929,1.617102,1.628240,1.628240,0
2009-12-10,1.628002,1.634628,1.622192,1.628028,1.628028,0
2009-12-11,1.627604,1.633907,1.620299,1.625303,1.625303,0
2009-12-14,1.624379,1.632600,1.619302,1.631002,1.631002,0
2009-12-15,1.631215,1.631721,1.620903,1.626995,1.626995,0
2009-12-16,1.626995,1.641147,1.623693,1.632813,1.632813,0
2009-12-17,1.632706,1.633400,1.608312,1.616292,1.616292,0
2009-12-18,1.616423,1.624431,1.605678,1.614596,1.614596,0
2009-12-21,1.613502,1.616580,1.603207,1.605600,1.605600,0
2009-12-22,1.605910,1.609891,1.592788,1.596832,1.596832,0
2009-12-23,1.597419,1.599002,1.593397,1.596908,1.596908,0
2009-12-24,1.596806,1.602307,1.592991,1.597495,1.597495,0
2009-12-25,1.597597,1.601897,1.594591,1.601897,1.601897,0
2009-12-28,1.596195,1.601589,1.593498,1.600307,1.600307,0
2009-12-29,1.600410,1.606787,1.587402,1.590407,1.590407,0
2009-12-30,1.590407,1.609218,1.583908,1.607588,1.607588,0
2009-12-31,1.607691,1.623693,1.605291,1.618202,1.618202,0
2010-01-01,1.618202,1.618202,1.613111,1.613294,1.613294,0
2010-01-04,1.613710,1.623904,1.606503,1.611370,1.611370,0
2010-01-05,1.611863,1.615587,1.597010,1.599079,1.599079,0
2010-01-06,1.599360,1.606323,1.594388,1.602384,1.602384,0
2010-01-07,1.602205,1.605858,1.590078,1.593397,1.593397,0
2010-01-08,1.593803,1.610099,1.591799,1.602410,1.602410,0
2010-01-11,1.608260,1.619459,1.606787,1.611292,1.611292,0
2010-01-12,1.611500,1.619617,1.606606,1.615170,1.615170,0
2010-01-13,1.615509,1.630098,1.613918,1.628611,1.628611,0
2010-01-14,1.628214,1.634735,1.625329,1.633400,1.633400,0
2010-01-15,1.633720,1.635109,1.622297,1.626995,1.626995,0
2010-01-18,1.629408,1.637733,1.625408,1.635296,1.635296,0
2010-01-19,1.635216,1.645765,1.631481,1.635671,1.635671,0
2010-01-20,1.636233,1.637170,1.624854,1.629806,1.629806,0
2010-01-21,1.630391,1.631321,1.613111,1.620509,1.620509,0
2010-01-22,1.619486,1.628479,1.608105,1.611006,1.611006,0
2010-01-25,1.611500,1.626201,1.609995,1.625012,1.625012,0
2010-01-26,1.624827,1.626995,1.609762,1.614700,1.614700,0
2010-01-27,1.614700,1.624405,1.611292,1.617809,1.617809,0
2010-01-28,1.617809,1.627631,1.611603,1.614309,1.614309,0
2010-01-29,1.614674,1.617940,1.598312,1.598491,1.598491,0
2010-02-01,1.597393,1.597699,1.585464,1.595253,1.595253,0
2010-02-02,1.595100,1.599565,1.590811,1.599207,1.599207,0
2010-02-03,1.599309,1.606994,1.588512,1.592002,1.592002,0
2010-02-04,1.591900,1.591926,1.573539,1.576989,1.576989,0
2010-02-05,1.576989,1.577810,1.556299,1.565803,1.565803,0
2010-02-08,1.559795,1.566048,1.553784,1.557608,1.557608,0
2010-02-09,1.557196,1.573886,1.556590,1.569391,1.569391,0
2010-02-10,1.569415,1.576541,1.557438,1.561207,1.561207,0
2010-02-11,1.561402,1.571685,1.556590,1.570204,1.570204,0
2010-02-12,1.570204,1.573886,1.558701,1.569809,1.569809,0
2010-02-15,1.567890,1.571907,1.561792,1.566711,1.566711,0
2010-02-16,1.566637,1.579554,1.563257,1.579005,1.579005,0
2010-02-17,1.578906,1.581778,1.566907,1.568209,1.568209,0
2010-02-18,1.568480,1.568800,1.541687,1.542305,1.542305,0
2010-02-19,1.543591,1.547796,1.536311,1.546408,1.546408,0
2010-02-22,1.546838,1.551205,1.545141,1.548659,1.548659,0
2010-02-23,1.550339,1.557196,1.539812,1.544592,1.544592,0
2010-02-24,1.544592,1.547245,1.539030,1.541711,1.541711,0
2010-02-25,1.542091,1.542258,1.519595,1.524390,1.524390,0
2010-02-26,1.523833,1.530807,1.515611,1.523902,1.523902,0
2010-03-01,1.518511,1.520404,1.483944,1.497881,1.497881,0
2010-03-02,1.497499,1.503307,1.486105,1.502810,1.502810,0
2010-03-03,1.502291,1.513248,1.498172,1.510300,1.510300,0
2010-03-04,1.510026,1.513248,1.500803,1.503601,1.503601,0
2010-03-05,1.503307,1.516737,1.500195,1.513294,1.513294,0
2010-03-08,1.514876,1.519849,1.503511,1.504189,1.504189,0
2010-03-09,1.504506,1.504506,1.494210,1.501637,1.501637,0
2010-03-10,1.501614,1.501614,1.487409,1.497006,1.497006,0
2010-03-11,1.497208,1.508591,1.495103,1.507205,1.507205,0
2010-03-12,1.506955,1.521838,1.502901,1.521607,1.521607,0
2010-03-15,1.519549,1.520889,1.502404,1.505435,1.505435,0
2010-03-16,1.504891,1.526088,1.498711,1.523693,1.523693,0
2010-03-17,1.523601,1.537066,1.521190,1.531792,1.531792,0
2010-03-18,1.531605,1.532802,1.522394,1.525367,1.525367,0
2010-03-19,1.525367,1.525669,1.499205,1.501795,1.501795,0
2010-03-22,1.499430,1.511190,1.493697,1.510802,1.510802,0
2010-03-23,1.511190,1.511305,1.497499,1.502133,1.502133,0
2010-03-24,1.502404,1.503556,1.485906,1.489891,1.489891,0
2010-03-25,1.489869,1.498307,1.480560,1.484494,1.484494,0
2010-03-26,1.484979,1.492404,1.481394,1.489802,1.489802,0
2010-03-29,1.492092,1.501907,1.489492,1.498195,1.498195,0
2010-03-30,1.497903,1.512608,1.497791,1.507409,1.507409,0
2010-03-31,1.507205,1.520219,1.504710,1.518372,1.518372,0
2010-04-01,1.519110,1.529824,1.518580,1.529192,1.529192,0
2010-04-02,1.529379,1.529964,1.518395,1.521005,1.521005,0
2010-04-05,1.526997,1.531792,1.522696,1.529800,1.529800,0
2010-04-06,1.529894,1.530901,1.513409,1.527091,1.527091,0
2010-04-07,1.527254,1.528491,1.514303,1.524204,1.524204,0
2010-04-08,1.524204,1.528398,1.514394,1.528304,1.528304,0
2010-04-09,1.528351,1.539006,1.526997,1.536996,1.536996,0
2010-04-12,1.542496,1.548755,1.535674,1.537397,1.537397,0
2010-04-13,1.536594,1.544712,1.534048,1.537775,1.537775,0
2010-04-14,1.538698,1.549163,1.537492,1.547221,1.547221,0
2010-04-15,1.547149,1.552289,1.539598,1.546551,1.546551,0
2010-04-16,1.546599,1.547389,1.536004,1.536405,1.536405,0
2010-04-19,1.529496,1.534401,1.519803,1.533531,1.533531,0
2010-04-20,1.533507,1.542829,1.529309,1.536382,1.536382,0
2010-04-21,1.536688,1.543949,1.533507,1.541331,1.541331,0
2010-04-22,1.540998,1.547173,1.534684,1.537397,1.537397,0
2010-04-23,1.537255,1.539859,1.530245,1.538201,1.538201,0
2010-04-26,1.537894,1.549499,1.537894,1.546790,1.546790,0
2010-04-27,1.547101,1.548491,1.522858,1.524762,1.524762,0
2010-04-28,1.524809,1.528795,1.513409,1.520427,1.520427,0
2010-04-29,1.520450,1.536334,1.514509,1.535603,1.535603,0
2010-04-30,1.535674,1.538911,1.525786,1.530011,1.530011,0
2010-05-03,1.530597,1.531206,1.521630,1.524925,1.524925,0
2010-05-04,1.525111,1.526671,1.509297,1.512791,1.512791,0
2010-05-05,1.512997,1.517313,1.507205,1.509799,1.509799,0
2010-05-06,1.509890,1.514899,1.472407,1.486392,1.486392,0
2010-05-07,1.487298,1.493206,1.449065,1.478306,1.478306,0
2010-05-10,1.477803,1.505095,1.477694,1.486193,1.486193,0
2010-05-11,1.486083,1.500533,1.472711,1.492092,1.492092,0
2010-05-12,1.492715,1.504393,1.482096,1.483701,1.483701,0
2010-05-13,1.483305,1.491157,1.457598,1.461390,1.461390,0
2010-05-14,1.461326,1.464000,1.450032,1.453805,1.453805,0
2010-05-17,1.453996,1.453996,1.427307,1.448016,1.448016,0
2010-05-18,1.447995,1.451927,1.428000,1.429674,1.429674,0
2010-05-19,1.429797,1.446697,1.423994,1.441670,1.441670,0
2010-05-20,1.441441,1.446006,1.423893,1.434844,1.434844,0
2010-05-21,1.434206,1.449780,1.432172,1.448100,1.448100,0
2010-05-24,1.446404,1.452792,1.435585,1.440901,1.440901,0
2010-05-25,1.440901,1.445003,1.426391,1.441504,1.441504,0
2010-05-26,1.441192,1.444440,1.434000,1.438394,1.438394,0
2010-05-27,1.438807,1.460856,1.438104,1.456049,1.456049,0
2010-05-28,1.455392,1.460707,1.444148,1.445296,1.445296,0
2010-05-31,1.445108,1.455096,1.443210,1.452201,1.452201,0
2010-06-01,1.452391,1.471995,1.444607,1.466706,1.466706,0
2010-06-02,1.466598,1.476996,1.455964,1.465008,1.465008,0
2010-06-03,1.465008,1.474404,1.459002,1.463400,1.463400,0
2010-06-04,1.463293,1.467890,1.445693,1.445797,1.445797,0
2010-06-07,1.442003,1.456070,1.439305,1.447408,1.447408,0
2010-06-08,1.447304,1.453003,1.435050,1.444899,1.444899,0
2010-06-09,1.444398,1.460920,1.440009,1.454799,1.454799,0
2010-06-10,1.454694,1.471909,1.451400,1.470848,1.470848,0
2010-06-11,1.470696,1.475209,1.450600,1.455202,1.455202,0
2010-06-14,1.458491,1.480736,1.457280,1.473600,1.473600,0
2010-06-15,1.473709,1.483481,1.469249,1.479991,1.479991,0
2010-06-16,1.479991,1.484979,1.471692,1.473600,1.473600,0
2010-06-17,1.473709,1.483636,1.465008,1.481591,1.481591,0
2010-06-18,1.481767,1.488804,1.477607,1.482997,1.482997,0
2010-06-21,1.484208,1.493496,1.474100,1.475993,1.475993,0
2010-06-22,1.475840,1.486105,1.469594,1.482008,1.482008,0
2010-06-23,1.481964,1.497051,1.480604,1.496804,1.496804,0
2010-06-24,1.496804,1.500555,1.492092,1.493206,1.493206,0
2010-06-25,1.492894,1.507909,1.486149,1.506796,1.506796,0
2010-06-28,1.504597,1.512699,1.502246,1.509890,1.509890,0
2010-06-29,1.509707,1.512104,1.501795,1.505344,1.505344,0
2010-06-30,1.505707,1.507432,1.493764,1.494433,1.494433,0
2010-07-01,1.494590,1.497342,1.487852,1.516576,1.516576,0
2010-07-02,1.516599,1.522951,1.515496,1.520496,1.520496,0
2010-07-05,1.519503,1.520011,1.509343,1.513203,1.513203,0
2010-07-06,1.512905,1.522765,1.508478,1.514394,1.514394,0
2010-07-07,1.514303,1.522024,1.508660,1.517842,1.517842,0
2010-07-08,1.517911,1.523926,1.510506,1.515496,1.515496,0
2010-07-09,1.515703,1.520496,1.505344,1.506796,1.506796,0
2010-07-12,1.507205,1.508796,1.495260,1.502404,1.502404,0
2010-07-13,1.501907,1.519249,1.497096,1.518511,1.518511,0
2010-07-14,1.519203,1.529496,1.518534,1.526811,1.526811,0
2010-07-15,1.526811,1.546695,1.523972,1.544306,1.544306,0
2010-07-16,1.543949,1.544807,1.528001,1.530690,1.530690,0
2010-07-19,1.530503,1.534990,1.520519,1.522557,1.522557,0
2010-07-20,1.522997,1.530995,1.515703,1.528725,1.528725,0
2010-07-21,1.528771,1.532990,1.513226,1.518395,1.518395,0
2010-07-22,1.518372,1.529684,1.515381,1.527207,1.527207,0
2010-07-23,1.527277,1.544927,1.526088,1.543901,1.543901,0
2010-07-26,1.542496,1.551711,1.542305,1.548995,1.548995,0
2010-07-27,1.548995,1.559989,1.544616,1.558798,1.558798,0
2010-07-28,1.548995,1.563502,1.556033,1.559406,1.559406,0
2010-07-29,1.559697,1.566171,1.558239,1.561232,1.561232,0
2010-07-30,1.561207,1.572302,1.555694,1.568800,1.568800,0
2010-08-02,1.570598,1.590609,1.570007,1.588992,1.588992,0
2010-08-03,1.589067,1.596526,1.586395,1.594591,1.594591,0
2010-08-04,1.594591,1.596552,1.586521,1.594591,1.594591,0
2010-08-05,1.589193,1.592407,1.582404,1.589193,1.589193,0
2010-08-06,1.589193,1.599591,1.584309,1.589143,1.589143,0
2010-08-09,1.597495,1.599616,1.593575,1.597801,1.597801,0
2010-08-10,1.590407,1.590407,1.571388,1.590609,1.590609,0
2010-08-11,1.585791,1.585791,1.563404,1.585791,1.585791,0
2010-08-12,1.563159,1.571512,1.556202,1.563282,1.563282,0
2010-08-13,1.558531,1.567890,1.557754,1.558774,1.558774,0
2010-08-16,1.560306,1.569292,1.553881,1.560306,1.560306,0
2010-08-17,1.564480,1.569736,1.556590,1.564602,1.564602,0
2010-08-18,1.557390,1.568406,1.550292,1.557802,1.557802,0
2010-08-19,1.560111,1.567005,1.551229,1.559892,1.559892,0
2010-08-20,1.557899,1.559697,1.547389,1.557705,1.557705,0
2010-08-23,1.554896,1.561597,1.550604,1.554509,1.554509,0
2010-08-24,1.550099,1.550604,1.537799,1.549619,1.549619,0
2010-08-25,1.540642,1.546790,1.539219,1.541093,1.541093,0
2010-08-26,1.547173,1.559649,1.547006,1.547221,1.547221,0
2010-08-27,1.551903,1.553808,1.545046,1.552000,1.552000,0
2010-08-30,1.553712,1.557827,1.546073,1.553398,1.553398,0
2010-08-31,1.546695,1.547604,1.533554,1.546599,1.546599,0
2010-09-01,1.535226,1.549283,1.534048,1.534990,1.534990,0
2010-09-02,1.545332,1.545380,1.535462,1.544807,1.544807,0
2010-09-03,1.540002,1.546336,1.539006,1.539598,1.539598,0
2010-09-06,1.545189,1.549067,1.535202,1.544998,1.544998,0
2010-09-07,1.539504,1.542401,1.529894,1.539504,1.539504,0
2010-09-08,1.534802,1.553012,1.534802,1.534872,1.534872,0
2010-09-09,1.547389,1.548012,1.537799,1.547389,1.547389,0
2010-09-10,1.542805,1.546551,1.537208,1.542591,1.542591,0
2010-09-13,1.537610,1.548899,1.537208,1.537090,1.537090,0
2010-09-14,1.540998,1.556299,1.534990,1.542805,1.542805,0
2010-09-15,1.553398,1.563771,1.545499,1.553398,1.553398,0
2010-09-16,1.563404,1.564921,1.554243,1.563404,1.563404,0
2010-09-17,1.563013,1.572599,1.560111,1.562817,1.562817,0
2010-09-20,1.564211,1.568677,1.555742,1.564602,1.564602,0
2010-09-21,1.554920,1.558798,1.550700,1.554823,1.554823,0
2010-09-22,1.561207,1.571512,1.560988,1.561695,1.561695,0
2010-09-23,1.564602,1.573985,1.561939,1.564602,1.564602,0
2010-09-24,1.567890,1.584209,1.564700,1.567890,1.567890,0
2010-09-27,1.582955,1.586596,1.579005,1.583105,1.583105,0
2010-09-28,1.581203,1.589320,1.572945,1.581003,1.581003,0
2010-09-29,1.580403,1.587428,1.576864,1.580303,1.580303,0
2010-09-30,1.579904,1.592002,1.570450,1.579579,1.579579,0
2010-10-01,1.571512,1.586194,1.570796,1.571660,1.571660,0
2010-10-04,1.581828,1.587100,1.575150,1.582003,1.582003,0
2010-10-05,1.582404,1.592991,1.577710,1.582429,1.582429,0
2010-10-06,1.589396,1.593905,1.583857,1.589143,1.589143,0
2010-10-07,1.586395,1.601845,1.584912,1.586496,1.586496,0
2010-10-08,1.587932,1.595558,1.582930,1.588007,1.588007,0
2010-10-11,1.595405,1.596373,1.589471,1.594871,1.594871,0
2010-10-12,1.589396,1.591900,1.578432,1.589295,1.589295,0
2010-10-13,1.581403,1.588941,1.577710,1.581103,1.581103,0
2010-10-14,1.590204,1.606632,1.590204,1.590508,1.590508,0
2010-10-15,1.600589,1.610202,1.598261,1.600640,1.600640,0
2010-10-18,1.598082,1.600512,1.584209,1.597904,1.597904,0
2010-10-19,1.589295,1.593600,1.570401,1.589396,1.589396,0
2010-10-20,1.569809,1.586999,1.566318,1.570302,1.570302,0
2010-10-21,1.584510,1.585062,1.573267,1.584510,1.584510,0
2010-10-22,1.571265,1.574803,1.565803,1.571191,1.571191,0
2010-10-25,1.567988,1.577461,1.567202,1.567890,1.567890,0
2010-10-26,1.570648,1.589572,1.569440,1.570969,1.570969,0
2010-10-27,1.585012,1.586395,1.575994,1.585012,1.585012,0
2010-10-28,1.578009,1.597087,1.576690,1.577412,1.577412,0
2010-10-29,1.578009,1.601999,1.588159,1.577412,1.577412,0
2010-11-01,1.601999,1.608726,1.601102,1.604802,1.604802,0
2010-11-02,1.606297,1.608079,1.596653,1.605987,1.605987,0
2010-11-03,1.603001,1.615300,1.601102,1.603232,1.603232,0
2010-11-04,1.611344,1.629832,1.609088,1.610695,1.610695,0
2010-11-05,1.627180,1.628002,1.616998,1.627604,1.627604,0
2010-11-08,1.621008,1.621008,1.610929,1.620956,1.620956,0
2010-11-09,1.611318,1.618411,1.607407,1.611629,1.611629,0
2010-11-10,1.600205,1.611110,1.596679,1.600000,1.600000,0
2010-11-11,1.612487,1.617809,1.610721,1.612227,1.612227,0
2010-11-12,1.610099,1.616580,1.598849,1.610565,1.610565,0
2010-11-15,1.612851,1.615457,1.604570,1.612903,1.612903,0
2010-11-16,1.604467,1.608519,1.590407,1.604312,1.604312,0
2010-11-17,1.588260,1.593753,1.585993,1.588714,1.588714,0
2010-11-18,1.591926,1.602487,1.589193,1.592103,1.592103,0
2010-11-19,1.605008,1.609503,1.594032,1.605188,1.605188,0
2010-11-22,1.600256,1.608570,1.594311,1.600435,1.600435,0
2010-11-23,1.594489,1.595583,1.585590,1.594667,1.594667,0
2010-11-24,1.580128,1.583857,1.574530,1.580503,1.580503,0
2010-11-25,1.578981,1.579405,1.572797,1.579005,1.579005,0
2010-11-26,1.575994,1.576790,1.561402,1.575970,1.575970,0
2010-11-29,1.560111,1.564700,1.553302,1.559016,1.559016,0
2010-11-30,1.555089,1.557244,1.548851,1.555621,1.555621,0
2010-12-01,1.557147,1.564798,1.555307,1.556808,1.556808,0
2010-12-02,1.561061,1.566171,1.551518,1.561036,1.561036,0
2010-12-03,1.558992,1.571388,1.558312,1.559090,1.559090,0
2010-12-06,1.576839,1.577013,1.566097,1.576790,1.576790,0
2010-12-07,1.571117,1.582404,1.570746,1.570870,1.570870,0
2010-12-08,1.575523,1.583205,1.567398,1.575324,1.575324,0
2010-12-09,1.579305,1.583832,1.573193,1.579654,1.579654,0
2010-12-10,1.577412,1.586294,1.575200,1.577511,1.577511,0
2010-12-13,1.579454,1.586596,1.572278,1.579904,1.579904,0
2010-12-14,1.586294,1.590837,1.574208,1.586194,1.586194,0
2010-12-15,1.576491,1.577088,1.561988,1.576392,1.576392,0
2010-12-16,1.555984,1.562988,1.554388,1.556081,1.556081,0
2010-12-17,1.563379,1.564798,1.547485,1.563282,1.563282,0
2010-12-20,1.551398,1.557608,1.548012,1.551301,1.551301,0
2010-12-21,1.550796,1.556832,1.545523,1.550820,1.550820,0
2010-12-22,1.546671,1.549523,1.537894,1.546599,1.546599,0
2010-12-23,1.540808,1.543591,1.537610,1.540405,1.540405,0
2010-12-24,1.544402,1.547796,1.542020,1.544640,1.544640,0
2010-12-27,1.541616,1.545619,1.539504,1.541378,1.541378,0
2010-12-28,1.544712,1.551181,1.537184,1.544211,1.544211,0
2010-12-29,1.535768,1.544807,1.535579,1.535579,1.535579,0
2010-12-30,1.550339,1.553808,1.539030,1.550195,1.550195,0
2010-12-31,1.543591,1.565803,1.542972,1.543710,1.543710,0
2011-01-03,1.557608,1.557608,1.543996,1.557244,1.557244,0
2011-01-04,1.548899,1.564602,1.545595,1.548971,1.548971,0
2011-01-05,1.560014,1.562598,1.545595,1.559795,1.559795,0
2011-01-06,1.551301,1.556009,1.546814,1.551205,1.551205,0
2011-01-07,1.545308,1.557899,1.541592,1.545094,1.545094,0
2011-01-10,1.554509,1.556759,1.547820,1.554002,1.554002,0
2011-01-11,1.559041,1.560184,1.551807,1.558992,1.558992,0
2011-01-12,1.560988,1.569489,1.558603,1.560793,1.560793,0
2011-01-13,1.574977,1.586169,1.572500,1.574927,1.574927,0
2011-01-14,1.584384,1.588764,1.582278,1.584284,1.584284,0
2011-01-17,1.588234,1.595100,1.583807,1.588133,1.588133,0
2011-01-18,1.589724,1.606013,1.589724,1.590002,1.590002,0
2011-01-19,1.595940,1.603695,1.595100,1.596297,1.596297,0
2011-01-20,1.597393,1.600948,1.584836,1.597419,1.597419,0
2011-01-21,1.591090,1.600230,1.587201,1.590989,1.590989,0
2011-01-24,1.599411,1.600410,1.592788,1.599386,1.599386,0
2011-01-25,1.598491,1.601691,1.575895,1.598644,1.598644,0
2011-01-26,1.582103,1.590002,1.577362,1.582003,1.582003,0
2011-01-27,1.592129,1.599309,1.588209,1.592991,1.592991,0
2011-01-28,1.592205,1.596093,1.582880,1.592686,1.592686,0
2011-01-31,1.582729,1.602205,1.582654,1.582930,1.582930,0
2011-02-01,1.603181,1.614492,1.603181,1.603001,1.603001,0
2011-02-02,1.613736,1.622850,1.613007,1.613606,1.613606,0
2011-02-03,1.620641,1.627790,1.612409,1.620483,1.620483,0
2011-02-04,1.613788,1.617312,1.604004,1.613450,1.613450,0
2011-02-07,1.610254,1.618594,1.609528,1.609969,1.609969,0
2011-02-08,1.613007,1.616266,1.603207,1.612903,1.612903,0
2011-02-09,1.606374,1.612565,1.603721,1.606632,1.606632,0
2011-02-10,1.610176,1.611084,1.602256,1.610150,1.610150,0
2011-02-11,1.609606,1.611578,1.596908,1.609710,1.609710,0
2011-02-14,1.600948,1.607821,1.598389,1.600307,1.600307,0
2011-02-15,1.602718,1.616710,1.601281,1.602821,1.602821,0
2011-02-16,1.613320,1.618594,1.599488,1.613658,1.613658,0
2011-02-17,1.609503,1.617469,1.607795,1.609295,1.609295,0
2011-02-18,1.617312,1.624695,1.615196,1.617809,1.617809,0
2011-02-21,1.624907,1.625356,1.620929,1.625091,1.625091,0
2011-02-22,1.623008,1.623034,1.613606,1.622797,1.622797,0
2011-02-23,1.616005,1.626995,1.615901,1.616005,1.616005,0
2011-02-24,1.623298,1.625593,1.609192,1.623508,1.623508,0
2011-02-25,1.614440,1.616240,1.603592,1.614440,1.614440,0
2011-02-28,1.610047,1.627101,1.607304,1.610047,1.610047,0
2011-03-01,1.628532,1.632333,1.625699,1.627048,1.627048,0
2011-03-02,1.626413,1.634307,1.621902,1.626281,1.626281,0
2011-03-03,1.633053,1.633453,1.626096,1.633293,1.633293,0
2011-03-04,1.628134,1.630603,1.623772,1.627445,1.627445,0
2011-03-07,1.626677,1.633853,1.621797,1.626836,1.626836,0
2011-03-08,1.619591,1.621140,1.612981,1.619853,1.619853,0
2011-03-09,1.616031,1.624352,1.614205,1.616344,1.616344,0
2011-03-10,1.620483,1.621481,1.605111,1.620010,1.620010,0
2011-03-11,1.606684,1.607898,1.598210,1.606606,1.606606,0
2011-03-14,1.607459,1.617992,1.603001,1.607149,1.607149,0
2011-03-15,1.617652,1.618306,1.598517,1.617207,1.617207,0
2011-03-16,1.606710,1.613189,1.602872,1.607200,1.607200,0
2011-03-17,1.599028,1.616763,1.598772,1.599130,1.599130,0
2011-03-18,1.614909,1.618909,1.606297,1.614335,1.614335,0
2011-03-21,1.622376,1.629195,1.620693,1.622297,1.622297,0
2011-03-22,1.631188,1.640070,1.629567,1.630869,1.630869,0
2011-03-23,1.636393,1.638377,1.622297,1.636019,1.636019,0
2011-03-24,1.625091,1.626810,1.613892,1.624907,1.624907,0
2011-03-25,1.611863,1.614231,1.605497,1.612201,1.612201,0
2011-03-28,1.600871,1.603669,1.594007,1.600410,1.600410,0
2011-03-29,1.598670,1.604261,1.594998,1.599079,1.599079,0
2011-03-30,1.600999,1.608079,1.598210,1.600999,1.600999,0
2011-03-31,1.607097,1.615091,1.602410,1.607407,1.607407,0
2011-04-01,1.603541,1.613085,1.597572,1.603412,1.603412,0
2011-04-04,1.611941,1.617704,1.611603,1.612071,1.612071,0
2011-04-05,1.613215,1.627790,1.610124,1.613059,1.613059,0
2011-04-06,1.630098,1.636313,1.625937,1.630098,1.630098,0
2011-04-07,1.632360,1.633960,1.626704,1.632493,1.632493,0
2011-04-08,1.632014,1.642818,1.631694,1.632120,1.632120,0
2011-04-11,1.637438,1.642495,1.631800,1.637412,1.637412,0
2011-04-12,1.634494,1.634548,1.623113,1.634494,1.634494,0
2011-04-13,1.625726,1.630789,1.624009,1.625699,1.625699,0
2011-04-14,1.627207,1.637787,1.625805,1.626889,1.626889,0
2011-04-15,null,null,null,null,null,null
2011-04-18,1.631987,1.632813,1.617887,1.631401,1.631401,0
2011-04-19,1.626492,1.633453,1.623403,1.626122,1.626122,0
2011-04-20,1.632467,1.642495,1.631694,1.632440,1.632440,0
2011-04-21,1.639425,1.659916,1.638888,1.639479,1.639479,0
2011-04-22,1.651800,1.656397,1.650601,1.651473,1.651473,0
2011-04-25,1.652319,1.655519,1.647012,1.652811,1.652811,0
2011-04-26,1.650410,1.653193,1.643493,1.650192,1.650192,0
2011-04-27,1.651419,1.657907,1.643899,1.650901,1.650901,0
2011-04-28,1.663119,1.674313,1.662649,1.662787,1.662787,0
2011-04-29,1.664891,1.669226,1.662787,1.665002,1.665002,0
2011-05-02,1.670090,1.673724,1.665002,1.668808,1.668808,0
2011-05-03,1.666000,1.666167,1.647094,1.666000,1.666000,0
2011-05-04,1.649621,1.657495,1.645684,1.649648,1.649648,0
2011-05-05,1.649757,1.654588,1.640797,1.649702,1.649702,0
2011-05-06,1.638700,1.646199,1.635804,1.638592,1.638592,0
2011-05-09,1.634628,1.640689,1.627419,1.635804,1.635804,0
2011-05-10,1.641362,1.642009,1.633080,1.641174,1.641174,0
2011-05-11,1.637197,1.651310,1.634708,1.637010,1.637010,0
2011-05-12,1.636822,1.638109,1.623798,1.636742,1.636742,0
2011-05-13,1.628505,1.630683,1.617809,1.628399,1.628399,0
